9.267298
9.294061
9.261288
9.188886
9.327422
9.334152
9.262930
9.203923
9.394807
9.346186
9.246068
9.252178
9.257422
9.294267
9.406565
9.337921
9.341405
9.219484
9.301543
9.317917
9.359808
9.271398
9.390151
9.258031
9.269198
9.308336
9.438282
9.290656
9.320892
9.326632
9.334012
9.307260
9.222867
9.308803
9.308749
9.240789
9.286240
9.245246
9.288612
9.308806
9.333643
9.210547
9.334444
9.280491
9.330682
9.254797
9.290605
9.283876
9.199841
9.295395
9.282425
9.350544
9.286811
9.236214
9.278165
9.289975
9.295450
9.232369
9.316821
9.301489
9.285595
9.315076
9.356628
9.326914
9.246273
9.331778
9.250009
9.265928
9.236030
9.346442
9.238360
9.234470
9.248705
9.267345
9.279510
9.282215
9.177036
9.261066
9.259514
9.365043
9.434887
9.310484
9.362014
9.286417
9.210287
9.214631
9.280811
9.229979
9.273223
9.278145
9.290731
9.231465
9.257334
9.210284
9.192367
9.271537
9.340889
9.279398
9.301733
9.244894
9.301462
